Month Landed,Port of Landing,Port NUTS 2 area,Port Nationality,Vessel Nationality,Length Group,Species,Species Group,Sum of Live weight (tonnes),Sum of Landed weight (tonnes),Sum of Value(£)
2,Westray,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,8.47,8.47,26.67
2,Westray,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.13,0.13,2.38
2,Westray,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,2.70,2.70,3.02
2,Westray,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,16.28,16.28,38.33
2,Westray,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.13,0.13,2.41
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Bass,Demersal,0.03,0.03,0.34
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Bream,Demersal,1.71,1.71,11.60
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Brill,Demersal,0.04,0.04,0.28
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Cod,Demersal,0.03,0.03,0.09
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Crabs,Shellfish,6.72,6.69,22.14
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Dogfish,Demersal,0.36,0.36,0.10
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Gurnard,Demersal,0.01,0.01,0.02
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Herring,Pelagic,0.01,0.01,0.03
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Lemon Sole,Demersal,0.03,0.02,0.13
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Lobsters,Shellfish,0.57,0.57,10.50
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Mackerel,Pelagic,0.06,0.06,0.19
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Monks or Anglers,Demersal,0.01,0.01,0.04
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Mullet,Demersal,0.04,0.04,0.27
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Other Demersal,Demersal,0.06,0.06,0.09
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Other Pelagic,Pelagic,0.00,0.00,0.00
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Other Shellfish,Shellfish,0.00,0.00,0.05
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Plaice,Demersal,0.16,0.15,0.44
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Pollack (Lythe),Demersal,0.10,0.09,0.26
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Sardines,Pelagic,0.00,0.00,0.00
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Shrimps and Prawns,Shellfish,0.00,0.00,0.03
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Skates and Rays,Demersal,2.91,1.56,5.51
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Sole,Demersal,0.04,0.04,0.40
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Squid,Shellfish,0.03,0.03,0.18
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Turbot,Demersal,0.03,0.03,0.32
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Whelks,Shellfish,17.02,17.02,21.64
2,Weymouth,Dorset and Somerset,England,UK,10m&Under,Whiting,Demersal,0.04,0.03,0.07
2,Weymouth,Dorset and Somerset,England,UK,Over10m,Crabs,Shellfish,28.92,28.92,107.85
2,Weymouth,Dorset and Somerset,England,UK,Over10m,Dogfish,Demersal,0.00,0.00,0.01
2,Weymouth,Dorset and Somerset,England,UK,Over10m,Lobsters,Shellfish,1.50,1.50,28.86
2,Weymouth,Dorset and Somerset,England,UK,Over10m,Mussels,Shellfish,2.00,2.00,1.37
2,Weymouth,Dorset and Somerset,England,UK,Over10m,Other Shellfish,Shellfish,0.00,0.00,0.05
2,Weymouth,Dorset and Somerset,England,UK,Over10m,Scallops,Shellfish,4.42,4.42,5.44
2,Weymouth,Dorset and Somerset,England,UK,Over10m,Whelks,Shellfish,84.81,84.81,110.92
2,Whalsay,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,3.01,3.01,12.49
2,Whalsay,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.03,0.03,0.63
2,Whalsay,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,11.46,11.46,19.42
2,Whitby,Tees Valley and Durham,England,UK,10m&Under,Cod,Demersal,0.44,0.38,0.84
2,Whitby,Tees Valley and Durham,England,UK,10m&Under,Crabs,Shellfish,9.98,9.98,26.08
2,Whitby,Tees Valley and Durham,England,UK,10m&Under,Ling,Demersal,0.01,0.01,0.02
2,Whitby,Tees Valley and Durham,England,UK,10m&Under,Lobsters,Shellfish,2.13,2.13,38.57
2,Whitby,Tees Valley and Durham,England,UK,10m&Under,Scallops,Shellfish,0.37,0.37,0.79
2,Whitby,Tees Valley and Durham,England,UK,10m&Under,Whiting,Demersal,0.01,0.01,0.01
2,Whitby,Tees Valley and Durham,England,UK,Over10m,Cod,Demersal,0.13,0.11,0.19
2,Whitby,Tees Valley and Durham,England,UK,Over10m,Crabs,Shellfish,7.03,7.03,17.50
2,Whitby,Tees Valley and Durham,England,UK,Over10m,Halibut,Demersal,0.02,0.01,0.15
2,Whitby,Tees Valley and Durham,England,UK,Over10m,Lobsters,Shellfish,1.87,1.87,33.85
2,Whitby,Tees Valley and Durham,England,UK,Over10m,Scallops,Shellfish,44.88,44.88,101.26
2,Whitehaven,Cumbria,England,UK,10m&Under,Brill,Demersal,0.00,0.06,0.43
2,Whitehaven,Cumbria,England,UK,10m&Under,Dogfish,Demersal,0.26,0.26,0.06
2,Whitehaven,Cumbria,England,UK,10m&Under,Lemon Sole,Demersal,0.00,0.00,0.00
2,Whitehaven,Cumbria,England,UK,10m&Under,Plaice,Demersal,0.15,0.15,0.07
2,Whitehaven,Cumbria,England,UK,10m&Under,Skates and Rays,Demersal,0.16,0.14,0.20
2,Whitehaven,Cumbria,England,UK,10m&Under,Sole,Demersal,0.01,0.01,0.09
2,Whitehaven,Cumbria,England,UK,Over10m,Brill,Demersal,0.09,0.08,0.60
2,Whitehaven,Cumbria,England,UK,Over10m,Dogfish,Demersal,0.58,0.53,0.17
2,Whitehaven,Cumbria,England,UK,Over10m,Monks or Anglers,Demersal,0.02,0.02,0.05
2,Whitehaven,Cumbria,England,UK,Over10m,Nephrops,Shellfish,0.15,0.10,0.52
2,Whitehaven,Cumbria,England,UK,Over10m,Plaice,Demersal,0.17,0.16,0.14
2,Whitehaven,Cumbria,England,UK,Over10m,Scallops,Shellfish,5.30,5.30,11.82
2,Whitehaven,Cumbria,England,UK,Over10m,Skates and Rays,Demersal,1.28,1.20,1.44
2,Whitehaven,Cumbria,England,UK,Over10m,Sole,Demersal,0.03,0.03,0.23
2,Whitehaven,Cumbria,England,UK,Over10m,Whelks,Shellfish,41.37,41.37,56.08
2,Whitstable,Kent,England,UK,10m&Under,Lobsters,Shellfish,0.02,0.02,0.24
2,Whitstable,Kent,England,UK,10m&Under,Oysters,Shellfish,0.44,0.44,3.50
2,Whitstable,Kent,England,UK,10m&Under,Whelks,Shellfish,13.01,13.01,17.64
2,Wick,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,16.72,16.72,51.32
2,Wick,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.06,0.06,1.11
2,Wick,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,1.23,1.23,1.55
2,Wick,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,38.37,38.37,116.43
2,Wick,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.27,0.27,4.13
2,Wick,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,3.79,3.79,7.05
2,Wick,Highlands and Islands,Scotland,UK,Over10m,Whelks,Shellfish,1.13,1.13,1.42
2,Winterton,East Anglia,England,UK,10m&Under,Crabs,Shellfish,0.43,0.43,0.70
2,Winterton,East Anglia,England,UK,10m&Under,Lobsters,Shellfish,0.02,0.02,0.35
2,Withernsea,East Riding and North Lincolnshire,England,UK,10m&Under,Crabs,Shellfish,1.05,1.05,2.59
2,Withernsea,East Riding and North Lincolnshire,England,UK,10m&Under,Lobsters,Shellfish,0.27,0.27,5.02
2,Wivenhoe,Essex,England,UK,Over10m,Skates and Rays,Demersal,0.05,0.05,0.08
2,Workington,Cumbria,England,UK,10m&Under,Lobsters,Shellfish,0.08,0.08,1.40
2,Worthing,"Surrey, East and West Sussex",England,UK,10m&Under,Dogfish,Demersal,0.00,0.00,0.00
2,Worthing,"Surrey, East and West Sussex",England,UK,10m&Under,Other Demersal,Demersal,0.00,0.00,0.00
2,Worthing,"Surrey, East and West Sussex",England,UK,10m&Under,Plaice,Demersal,0.02,0.02,0.03
2,Worthing,"Surrey, East and West Sussex",England,UK,10m&Under,Whiting,Demersal,0.00,0.00,0.00
3,Aberdaran,West Wales and the Valleys,Wales,UK,10m&Under,Crabs,Shellfish,0.12,0.12,0.30
3,Aberdaran,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.15,0.15,2.76
3,Aberdeen,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,12.57,12.57,38.88
3,Aberdeen,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,1.73,1.73,32.17
3,Aberdeen,North Eastern Scotland,Scotland,UK,Over10m,Scallops,Shellfish,2.18,2.18,5.32
3,Aberdovey,West Wales and the Valleys,Wales,UK,10m&Under,Other Shellfish,Shellfish,0.29,0.29,6.25
3,Abersoch,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.10,0.10,1.78
3,Aberystwyth,West Wales and the Valleys,Wales,UK,10m&Under,Crabs,Shellfish,0.09,0.09,0.09
3,Aberystwyth,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.24
3,Aberystwyth,West Wales and the Valleys,Wales,UK,10m&Under,Other Shellfish,Shellfish,0.34,0.34,6.64
3,Aberystwyth,West Wales and the Valleys,Wales,UK,Over10m,Crabs,Shellfish,0.92,0.92,2.67
3,Aberystwyth,West Wales and the Valleys,Wales,UK,Over10m,Lobsters,Shellfish,0.07,0.07,1.13
3,Aberystwyth,West Wales and the Valleys,Wales,UK,Over10m,Other Shellfish,Shellfish,0.48,0.48,9.26
3,Aberystwyth,West Wales and the Valleys,Wales,UK,Over10m,Scallops,Shellfish,15.07,15.07,31.42
3,Achiltibuie,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.46,0.46,1.41
3,Achiltibuie,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,1.78,1.78,11.71
3,Achiltibuie,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,0.08,0.08,0.24
3,Achiltibuie,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,0.90,0.90,5.95
3,Aith,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.28,0.28,0.86
3,Aith,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,3.34,3.34,3.21
3,Aldeburgh and Orford,East Anglia,England,UK,10m&Under,Crabs,Shellfish,0.03,0.03,0.05
3,Aldeburgh and Orford,East Anglia,England,UK,10m&Under,Lobsters,Shellfish,0.02,0.02,0.31
3,Aldeburgh and Orford,East Anglia,England,UK,10m&Under,Skates and Rays,Demersal,1.21,1.07,2.13
3,Aldeburgh and Orford,East Anglia,England,UK,10m&Under,Sole,Demersal,0.01,0.01,0.10
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Brill,Demersal,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Cod,Demersal,0.14,0.12,0.16
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Crabs,Shellfish,6.02,6.02,11.31
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Haddock,Demersal,0.07,0.06,0.08
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Hake,Demersal,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Halibut,Demersal,0.00,0.00,0.02
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Lemon Sole,Demersal,0.02,0.02,0.02
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Lobsters,Shellfish,1.42,1.42,25.19
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Monks or Anglers,Demersal,0.03,0.02,0.05
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Mullet,Demersal,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Nephrops,Shellfish,3.01,2.29,10.56
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Plaice,Demersal,0.02,0.02,0.01
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Sole,Demersal,0.00,0.00,0.01
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Squid,Shellfish,0.00,0.00,0.01
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Turbot,Demersal,0.00,0.00,0.02
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Whelks,Shellfish,0.17,0.17,0.13
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Whiting,Demersal,0.01,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Witch,Demersal,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Brill,Demersal,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Cod,Demersal,0.08,0.06,0.07
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Crabs,Shellfish,7.18,7.18,12.71
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Gurnard,Demersal,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Haddock,Demersal,0.21,0.19,0.17
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Hake,Demersal,0.01,0.01,0.01
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Halibut,Demersal,0.02,0.02,0.17
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Horse Mackerel,Pelagic,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Lemon Sole,Demersal,0.01,0.01,0.01
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Ling,Demersal,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Lobsters,Shellfish,0.41,0.41,7.16
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Monks or Anglers,Demersal,0.12,0.10,0.23
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Mullet,Demersal,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Nephrops,Shellfish,10.50,7.15,38.22
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Other Demersal,Demersal,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Plaice,Demersal,0.01,0.01,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Sole,Demersal,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Squid,Shellfish,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Turbot,Demersal,0.01,0.01,0.02
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Whelks,Shellfish,0.03,0.03,0.02
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Whiting,Demersal,0.06,0.06,0.04
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Witch,Demersal,0.01,0.01,0.01
3,Amlwch,West Wales and the Valleys,Wales,UK,10m&Under,Crabs,Shellfish,0.03,0.03,0.07
3,Amlwch,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.15,0.15,2.83
3,Amlwch,West Wales and the Valleys,Wales,UK,10m&Under,Other Shellfish,Shellfish,0.28,0.28,6.07
3,Amlwch,West Wales and the Valleys,Wales,UK,10m&Under,Whelks,Shellfish,2.06,2.06,3.30
3,Amlwch,West Wales and the Valleys,Wales,UK,Over10m,Scallops,Shellfish,1.50,1.50,3.28
3,Amlwch,West Wales and the Valleys,Wales,UK,Over10m,Whelks,Shellfish,15.61,15.61,24.97
3,Annalong,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,0.92,0.92,1.81
3,Annalong,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.04,0.04,0.38
3,Annalong,Northern Ireland,Northern Ireland,UK,10m&Under,Shrimps and Prawns,Shellfish,0.29,0.29,1.41
3,Annalong,Northern Ireland,Northern Ireland,UK,10m&Under,Whelks,Shellfish,0.54,0.54,0.54
3,Anstruther,Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.06,0.06,0.22
3,Anstruther,Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.23
3,Applecross,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.72,1.72,5.29
3,Applecross,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.44,0.44,2.89
3,Applecross,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,0.56,0.56,0.93
3,Applecross,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,0.26,0.26,1.69
3,Appledore,Devon,England,UK,10m&Under,Crabs,Shellfish,0.01,0.01,0.02
3,Appledore,Devon,England,UK,10m&Under,Dogfish,Demersal,0.53,0.53,0.11
3,Appledore,Devon,England,UK,10m&Under,Skates and Rays,Demersal,0.00,0.63,0.10
3,Arbroath,Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,10.87,10.87,37.58
3,Arbroath,Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,3.18,3.18,59.78
3,Arbroath,Eastern Scotland,Scotland,UK,10m&Under,Nephrops,Shellfish,0.71,0.50,2.43
3,Arbroath,Eastern Scotland,Scotland,UK,Over10m,Crabs,Shellfish,4.08,4.08,13.40
3,Arbroath,Eastern Scotland,Scotland,UK,Over10m,Lobsters,Shellfish,0.93,0.93,17.40
3,Arbroath,Eastern Scotland,Scotland,UK,Over10m,Scallops,Shellfish,6.31,6.31,17.81
3,Ardglass,Northern Ireland,Northern Ireland,Ireland,Over10m,Brill,Demersal,0.01,0.01,0.02
3,Ardglass,Northern Ireland,Northern Ireland,Ireland,Over10m,Cod,Demersal,0.11,0.09,0.19
3,Ardglass,Northern Ireland,Northern Ireland,Ireland,Over10m,Haddock,Demersal,0.34,0.31,0.30
3,Ardglass,Northern Ireland,Northern Ireland,Ireland,Over10m,Ling,Demersal,0.01,0.01,0.00
3,Ardglass,Northern Ireland,Northern Ireland,Ireland,Over10m,Mackerel,Pelagic,38.15,38.15,38.91
3,Ardglass,Northern Ireland,Northern Ireland,Ireland,Over10m,Monks or Anglers,Demersal,0.18,0.15,0.39
3,Ardglass,Northern Ireland,Northern Ireland,Ireland,Over10m,Nephrops,Shellfish,3.60,1.91,9.68
3,Ardglass,Northern Ireland,Northern Ireland,Ireland,Over10m,Skates and Rays,Demersal,0.32,0.28,0.32
3,Ardglass,Northern Ireland,Northern Ireland,Ireland,Over10m,Witch,Demersal,0.08,0.08,0.06
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Cod,Demersal,0.01,0.01,0.02
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,2.54,2.54,6.12
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Haddock,Demersal,0.36,0.36,0.31
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Ling,Demersal,0.01,0.01,0.01
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.62,0.62,3.99
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Monks or Anglers,Demersal,0.06,0.05,0.13
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Nephrops,Shellfish,2.98,1.63,8.27
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Skates and Rays,Demersal,0.01,0.01,0.01
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Whelks,Shellfish,0.05,0.05,0.02
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Witch,Demersal,0.01,0.01,0.01
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Brill,Demersal,0.18,0.16,0.73
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Cod,Demersal,4.34,3.71,7.39
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Dogfish,Demersal,10.78,10.78,2.80
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Gurnard,Demersal,0.49,0.47,0.35
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Haddock,Demersal,13.73,12.64,13.79
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Hake,Demersal,0.10,0.09,0.11
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Lemon Sole,Demersal,0.14,0.13,0.26
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Ling,Demersal,0.23,0.20,0.24
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Megrim,Demersal,0.00,0.00,0.00
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Monks or Anglers,Demersal,8.22,6.74,17.40
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Nephrops,Shellfish,168.82,95.98,479.48
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Other Demersal,Demersal,0.00,0.00,0.00
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Plaice,Demersal,0.02,0.02,0.02
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Pollack (Lythe),Demersal,0.02,0.02,0.04
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Saithe,Demersal,0.17,0.14,0.23
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Scallops,Shellfish,2.35,2.35,5.38
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Skates and Rays,Demersal,1.37,1.22,1.21
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Sole,Demersal,0.01,0.01,0.05
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Squid,Shellfish,0.00,0.00,0.01
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Turbot,Demersal,0.03,0.03,0.17
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Witch,Demersal,2.03,1.92,1.43
3,Ardnamurchan,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.65,0.65,2.00
3,Ardnamurchan,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.00,0.00,0.04
3,Ardnamurchan,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.05,0.05,0.36
3,Ardrishaig,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.53,0.53,3.47
3,Ardrishaig,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,0.45,0.45,0.57
3,Ardrossan,South Western Scotland,Scotland,UK,10m&Under,Other Shellfish,Shellfish,4.94,4.94,45.26
3,Ardrossan,South Western Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,3.48,2.20,12.52
3,Arisaig,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.48,0.48,1.96
3,Arisaig,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.22
3,Arklow,Foreign,Ireland,UK,Over10m,Scallops,Shellfish,7.11,7.11,13.57
3,Avoch,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,6.81,6.81,8.58
3,Axmouth,Devon,England,UK,10m&Under,Brill,Demersal,0.02,0.02,0.21
3,Axmouth,Devon,England,UK,10m&Under,Cod,Demersal,0.00,0.00,0.01
3,Axmouth,Devon,England,UK,10m&Under,Crabs,Shellfish,0.07,0.07,0.21
3,Axmouth,Devon,England,UK,10m&Under,Gurnard,Demersal,0.01,0.01,0.00
3,Axmouth,Devon,England,UK,10m&Under,Lobsters,Shellfish,0.07,0.07,1.13
3,Axmouth,Devon,England,UK,10m&Under,Other Demersal,Demersal,0.07,0.07,0.10
3,Axmouth,Devon,England,UK,10m&Under,Plaice,Demersal,0.00,0.00,0.02
3,Axmouth,Devon,England,UK,10m&Under,Pollack (Lythe),Demersal,0.76,0.65,2.53
3,Axmouth,Devon,England,UK,10m&Under,Scallops,Shellfish,0.32,0.32,0.91
3,Axmouth,Devon,England,UK,10m&Under,Skates and Rays,Demersal,0.20,0.10,0.28
3,Axmouth,Devon,England,UK,10m&Under,Sole,Demersal,0.02,0.02,0.23
3,Axmouth,Devon,England,UK,10m&Under,Whelks,Shellfish,0.00,0.00,0.00
3,Back,Highlands and Islands,Scotland,UK,10m&Under,Other Shellfish,Shellfish,1.10,1.10,10.10
3,Baile Mor (Iona),Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.02,0.02,0.07
3,Baile Mor (Iona),Highlands and Islands,Scotland,UK,10m&Under,Pollack (Lythe),Demersal,0.01,0.00,0.02
3,Balintore,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.06,0.06,0.23
3,Ballycastle,Northern Ireland,Northern Ireland,UK,Over10m,Crabs,Shellfish,1.77,1.77,3.12
3,Ballycastle,Northern Ireland,Northern Ireland,UK,Over10m,Lobsters,Shellfish,0.14,0.14,2.13
3,Ballydorn,Northern Ireland,Northern Ireland,UK,10m&Under,Nephrops,Shellfish,1.08,1.08,3.25
3,Ballylumford,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,0.32,0.32,0.84
3,Ballylumford,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.15,0.15,2.10
3,Ballywalter,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,1.18,1.18,2.29
3,Ballywalter,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.07,0.07,0.68
3,Ballywalter,Northern Ireland,Northern Ireland,UK,10m&Under,Whelks,Shellfish,1.24,1.24,1.24
